block,week,odds,target,pnl,sport
5,202608,355.4804,0,-1.0,Soccer
5,202608,5.6595,0,-1.0,Soccer
5,202608,1.7,1,0.7,Soccer
5,202608,15.416,0,-1.0,Soccer
5,202608,52.5888,0,-1.0,Soccer
5,202608,2.1,1,1.1,Soccer
5,202608,18.743,0,-1.0,Soccer
5,202608,785.6851,0,-1.0,Soccer
5,202608,632.9367,0,-1.0,Soccer
5,202608,128.6183,0,-1.0,Soccer
5,202608,79.8688,0,-1.0,Soccer
5,202608,14.1142,0,-1.0,Soccer
5,202608,1.4,1,0.3999999999999999,CS2
5,202608,2.43,0,-1.0,Soccer
5,202608,1.5,1,0.5,Soccer
5,202608,2.25,0,-1.0,Soccer
5,202608,4.4075,0,-1.0,Soccer
5,202608,138.4416,0,-1.0,Soccer
5,202608,2.3,0,-1.0,Dota 2
5,202608,4.1466,0,-1.0,Soccer
5,202608,80.8652,0,-1.0,Soccer
5,202608,78.7918,0,-1.0,Soccer
5,202608,86.9193,0,-1.0,Soccer
5,202608,8669.7958,0,-1.0,Basketball
5,202608,1.43,1,0.42999999999999994,Tennis
5,202608,446.8867,0,-1.0,Basketball
5,202608,18.5613,1,17.5613,Soccer
5,202608,1.85,0,-1.0,CS2
5,202608,15.39,0,-1.0,Soccer
5,202608,1.6,1,0.6000000000000001,Soccer
5,202608,82.744,0,-1.0,Soccer
5,202608,2.39,0,-1.0,Soccer
5,202608,3.6075,1,2.6075,Soccer
5,202608,5.2451,0,-1.0,Soccer
5,202608,1.9,1,0.8999999999999999,Soccer
5,202608,42.1712,0,-1.0,Soccer
5,202608,172.8545,0,-1.0,Soccer
5,202608,169.2369,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,Soccer
5,202608,4.845,0,-1.0,Soccer
5,202608,1.84,0,-1.0,Soccer
5,202608,17.7578,0,-1.0,Soccer
5,202608,1.4,1,0.3999999999999999,Table Tennis
5,202608,276.4962,0,-1.0,Soccer
5,202608,4.8213,0,-1.0,Soccer
5,202608,4.403,0,-1.0,Soccer
5,202608,51.2605,0,-1.0,Soccer
5,202608,7.83,0,-1.0,Soccer
5,202608,1.9,1,0.8999999999999999,Soccer
5,202608,1.95,0,-1.0,Soccer
5,202608,1.5,0,-1.0,Soccer
5,202608,74.1944,0,-1.0,Soccer
5,202608,242.66,0,-1.0,Soccer
5,202608,2.0,0,-1.0,Soccer
5,202608,1.95,0,-1.0,Soccer
5,202608,28.6841,0,-1.0,MMA
5,202608,70.5664,0,-1.0,MMA
5,202608,15.6053,0,-1.0,Soccer
5,202608,2.4,0,-1.0,CS2
5,202608,1.95,1,0.95,Soccer
5,202608,53.5555,0,-1.0,Soccer
5,202608,1.42,0,-1.0,CS2
5,202608,1.85,0,-1.0,CS2
5,202608,1.85,1,0.8500000000000001,CS2
5,202608,2.7,1,1.7000000000000002,Soccer
5,202608,3.0163,1,2.0163,Soccer
5,202608,1.7,0,-1.0,Soccer
5,202608,1.7,1,0.7,Table Tennis
5,202608,2.5,0,-1.0,CS2
5,202608,1.44,1,0.43999999999999995,Tennis
5,202608,2.0,1,1.0,Soccer
5,202608,2.6,0,-1.0,Dota 2
5,202608,52.8058,0,-1.0,Soccer
5,202608,1.98,1,0.98,Soccer
5,202608,2.7,0,-1.0,CS2
5,202608,2.0,1,1.0,Soccer
5,202608,1.83,1,0.8300000000000001,Soccer
5,202608,1.98,1,0.98,Soccer
5,202608,1.9,1,0.8999999999999999,Soccer
5,202608,31.1299,0,-1.0,Soccer
5,202608,5.8238,0,-1.0,Soccer
5,202608,4.539,0,-1.0,Soccer
5,202608,35.5522,0,-1.0,Soccer
5,202608,1.9,0,-1.0,CS2
5,202608,134.9241,0,-1.0,Soccer
5,202608,31.0545,0,-1.0,Tennis
5,202608,40.5807,0,-1.0,Soccer
5,202608,40.5807,0,-1.0,Soccer
5,202608,3.6353,0,-1.0,Soccer
5,202608,51.2517,0,-1.0,Soccer
5,202608,1.8666,0,-1.0,Soccer
5,202608,66.2489,0,-1.0,Soccer
5,202608,4.5681,1,3.5681000000000003,Tennis
5,202608,62.8516,0,-1.0,Soccer
5,202608,63.33,0,-1.0,Soccer
5,202608,66.7533,0,-1.0,Soccer
5,202608,25.9655,0,-1.0,Soccer
5,202608,9.4642,1,8.4642,Soccer
5,202608,36.8622,0,-1.0,Soccer
5,202608,22.8085,0,-1.0,Soccer
5,202608,235.8788,0,-1.0,Basketball
5,202608,1.27,1,0.27,Soccer
5,202608,21.7927,0,-1.0,Soccer
5,202608,2.2,1,1.2000000000000002,Soccer
5,202608,13.7099,0,-1.0,Soccer
5,202608,4.669,0,-1.0,Soccer
5,202608,2.47,0,-1.0,Soccer
5,202608,14.1837,0,-1.0,Soccer
5,202608,2.2797,1,1.2797,Soccer
5,202608,25.3039,0,-1.0,Soccer
5,202608,5.3244,0,-1.0,Soccer
5,202608,12.3015,0,-1.0,Soccer
5,202608,42.329,0,-1.0,Soccer
5,202608,2.7,0,-1.0,Dota 2
5,202608,2.0,0,-1.0,Soccer
5,202608,4.675,0,-1.0,Soccer
5,202608,2.7,0,-1.0,League of Legends
5,202608,4.4075,1,3.4074999999999998,Soccer
5,202608,67.7605,0,-1.0,Soccer
5,202608,66.4053,0,-1.0,Soccer
5,202608,1.95,1,0.95,Soccer
5,202608,26.1102,0,-1.0,Soccer
5,202608,126.4512,0,-1.0,Soccer
5,202608,135.9,0,-1.0,Soccer
5,202608,40.4576,0,-1.0,Soccer
5,202608,1.75,0,-1.0,Soccer
5,202608,13.6416,0,-1.0,Soccer
5,202608,2.35,0,-1.0,Soccer
5,202608,1.8,0,-1.0,CS2
5,202608,55.9723,0,-1.0,Soccer
5,202608,56.5822,0,-1.0,Soccer
5,202608,2.2,0,-1.0,CS2
5,202608,60.5506,0,-1.0,Soccer
5,202608,59.6008,0,-1.0,Soccer
5,202608,1.48,1,0.48,CS2
5,202608,64.8164,0,-1.0,Soccer
5,202608,1.85,0,-1.0,CS2
5,202608,2.0,1,1.0,Soccer
5,202608,2.7,1,1.7000000000000002,League of Legends
5,202608,2.25,0,-1.0,Soccer
5,202608,2.0,1,1.0,Soccer
5,202608,134.944,0,-1.0,Soccer
5,202608,11.9025,0,-1.0,Soccer
5,202608,176.6462,0,-1.0,Soccer
5,202608,242.8007,0,-1.0,Soccer
5,202608,90.1995,0,-1.0,Soccer
5,202608,84.8301,0,-1.0,Soccer
5,202608,77.93,0,-1.0,Soccer
5,202608,86.6292,0,-1.0,Soccer
5,202608,2.4,0,-1.0,Tennis
5,202608,60.253,0,-1.0,Soccer
5,202608,54.2025,0,-1.0,Soccer
5,202608,62.3732,0,-1.0,Soccer
5,202608,4.0469,0,-1.0,Soccer
5,202608,69.0457,0,-1.0,Soccer
5,202608,2.5,0,-1.0,League of Legends
5,202608,14.1402,0,-1.0,Soccer
5,202608,2.5,0,-1.0,Soccer
5,202608,1.85,0,-1.0,Soccer
5,202608,28.342,0,-1.0,Soccer
5,202608,74.4021,0,-1.0,Soccer
5,202608,22.7131,0,-1.0,Soccer
5,202608,2.6,0,-1.0,Tennis
5,202608,2.15,1,1.15,Soccer
5,202608,23.3198,0,-1.0,Soccer
5,202608,1.7,0,-1.0,Soccer
5,202608,1.3,1,0.30000000000000004,Soccer
5,202608,1.7,1,0.7,Tennis
5,202608,1.65,1,0.6499999999999999,Table Tennis
5,202608,23.6471,0,-1.0,Soccer
5,202608,263.07,0,-1.0,Soccer
5,202608,95.2914,0,-1.0,Soccer
5,202608,1.9,1,0.8999999999999999,Soccer
5,202608,1.45,1,0.44999999999999996,Dota 2
5,202608,15.6998,0,-1.0,Soccer
5,202608,46.5254,0,-1.0,Soccer
5,202608,1.58,1,0.5800000000000001,Soccer
5,202608,83.1092,0,-1.0,Soccer
5,202608,68.8997,0,-1.0,Soccer
5,202608,57.502,0,-1.0,Soccer
5,202608,69.7652,0,-1.0,Soccer
5,202608,4.3937,0,-1.0,Soccer
5,202608,1.5,1,0.5,Dota 2
5,202608,1.84,1,0.8400000000000001,Soccer
5,202608,5.0878,0,-1.0,Soccer
5,202608,2.12,0,-1.0,Soccer
5,202608,24.4462,0,-1.0,Soccer
5,202608,1.84,1,0.8400000000000001,Soccer
5,202608,1.85,0,-1.0,Basketball
5,202608,13.31,0,-1.0,Soccer
5,202608,1.69,1,0.69,Soccer
5,202608,258.6703,0,-1.0,Soccer
5,202608,1.75,1,0.75,Dota 2
5,202608,1.3,1,0.30000000000000004,Soccer
5,202608,2.0,1,1.0,Dota 2
5,202608,4.437,0,-1.0,Soccer
5,202608,26.46,0,-1.0,Soccer
5,202608,1.51,0,-1.0,MMA
5,202608,1.95,1,0.95,Basketball
5,202608,1.65,0,-1.0,Soccer
5,202608,4.94,0,-1.0,Soccer
5,202608,8.645,0,-1.0,Soccer
5,202608,10.017,0,-1.0,Soccer
5,202608,2.0,0,-1.0,Soccer
5,202608,45.1464,0,-1.0,MMA
5,202608,100.6766,0,-1.0,MMA
5,202608,21.8353,0,-1.0,Ice Hockey
5,202608,1.65,1,0.6499999999999999,Soccer
5,202608,1.95,0,-1.0,Soccer
5,202608,13.12,0,-1.0,Soccer
5,202608,8.2012,0,-1.0,Baseball
5,202608,77.9,0,-1.0,MMA
5,202608,1.95,0,-1.0,Soccer
5,202608,1.32,1,0.32000000000000006,Soccer
5,202608,800.4103,0,-1.0,MMA
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,2.2,1,1.2000000000000002,Soccer
5,202608,1.48,1,0.48,MMA
5,202608,7.2,0,-1.0,Soccer
5,202608,35.4272,0,-1.0,MMA
5,202608,29.6977,0,-1.0,Soccer
5,202608,174.3321,0,-1.0,CS2
5,202608,58.2785,0,-1.0,Soccer
5,202608,12.263,0,-1.0,Soccer
5,202608,2.45,1,1.4500000000000002,Soccer
5,202608,688.4198,0,-1.0,MMA
5,202608,57.037,0,-1.0,MMA
5,202608,86.5586,0,-1.0,MMA
5,202608,1.7,1,0.7,Tennis
5,202608,1.7,1,0.7,Tennis
5,202608,24.0889,0,-1.0,MMA
5,202608,1.5,0,-1.0,Tennis
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,27.9602,0,-1.0,CS2
5,202608,137.5214,0,-1.0,MMA
5,202608,1.75,1,0.75,MMA
5,202608,5.174,0,-1.0,Tennis
5,202608,2.05,0,-1.0,Basketball
5,202608,38.8011,0,-1.0,Basketball
5,202608,1.5,1,0.5,MMA
5,202608,1.5,1,0.5,MMA
5,202608,60.9293,0,-1.0,Basketball
5,202608,85.3779,0,-1.0,Soccer
5,202608,44.7339,0,-1.0,Soccer
5,202608,1.6,1,0.6000000000000001,MMA
5,202608,1.68,1,0.6799999999999999,MMA
5,202608,1.68,1,0.6799999999999999,MMA
5,202608,1.68,1,0.6799999999999999,MMA
5,202608,1.68,1,0.6799999999999999,MMA
5,202608,1.68,1,0.6799999999999999,MMA
5,202608,3.8672,0,-1.0,Soccer
5,202608,1.68,1,0.6799999999999999,MMA
5,202608,1.68,1,0.6799999999999999,MMA
5,202608,1.68,1,0.6799999999999999,MMA
5,202608,1.68,1,0.6799999999999999,MMA
5,202608,1.68,1,0.6799999999999999,MMA
5,202608,1.68,1,0.6799999999999999,MMA
5,202608,4.6225,0,-1.0,Soccer
5,202608,7.7055,0,-1.0,Soccer
5,202608,1.65,1,0.6499999999999999,Tennis
5,202608,1.65,1,0.6499999999999999,Tennis
5,202608,2.4,0,-1.0,Soccer
5,202608,1.38,1,0.3799999999999999,MMA
5,202608,1.38,1,0.3799999999999999,MMA
5,202608,1.38,1,0.3799999999999999,MMA
5,202608,1.38,1,0.3799999999999999,MMA
5,202608,1.38,1,0.3799999999999999,MMA
5,202608,1.38,1,0.3799999999999999,MMA
5,202608,1.38,1,0.3799999999999999,MMA
5,202608,59.7018,0,-1.0,Soccer
5,202608,1.38,1,0.3799999999999999,MMA
5,202608,1.38,1,0.3799999999999999,MMA
5,202608,53.522,0,-1.0,MMA
5,202608,49.0271,0,-1.0,MMA
5,202608,1.35,1,0.3500000000000001,Tennis
5,202608,2.1,0,-1.0,Soccer
5,202608,2.05,1,1.0499999999999998,Soccer
5,202608,1.97,0,-1.0,Soccer
5,202608,137.9385,0,-1.0,MMA
5,202608,128.4255,0,-1.0,MMA
5,202608,131.04,0,-1.0,MMA
5,202608,881.28,0,-1.0,MMA
5,202608,483.48,0,-1.0,MMA
5,202608,475.2,0,-1.0,MMA
5,202608,264.0,0,-1.0,MMA
5,202608,8.9367,0,-1.0,Soccer
5,202608,880.0,0,-1.0,MMA
5,202608,172.8,0,-1.0,MMA
5,202608,696.0,0,-1.0,MMA
5,202608,648.0,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.39,0,-1.0,MMA
5,202608,1.5,0,-1.0,MMA
5,202608,1.5,0,-1.0,MMA
5,202608,1.4,1,0.3999999999999999,Soccer
5,202608,1.35,0,-1.0,Soccer
5,202608,1.48,1,0.48,Soccer
5,202608,1.88,1,0.8799999999999999,Soccer
5,202608,2.5,1,1.5,Soccer
5,202608,1.9152,0,-1.0,Soccer
5,202608,2.0,1,1.0,Soccer
5,202608,2.55,1,1.5499999999999998,Table Tennis
5,202608,2.55,1,1.5499999999999998,Table Tennis
5,202608,1.45,1,0.44999999999999996,Soccer
5,202608,2.6,0,-1.0,Basketball
5,202608,13.3151,0,-1.0,Soccer
5,202608,155.4399,0,-1.0,Soccer
5,202608,168.8005,0,-1.0,Soccer
5,202608,152.2464,0,-1.0,Soccer
5,202608,145.9077,0,-1.0,Soccer
5,202608,142.1191,0,-1.0,Soccer
5,202608,151.7365,0,-1.0,Soccer
5,202608,186.5872,0,-1.0,Soccer
5,202608,176.5262,0,-1.0,Soccer
5,202608,72.2917,0,-1.0,Soccer
5,202608,61.7285,0,-1.0,Soccer
5,202608,79.0125,0,-1.0,Soccer
5,202608,92.5333,0,-1.0,Soccer
5,202608,97.8073,0,-1.0,Soccer
5,202608,83.5158,0,-1.0,Soccer
5,202608,65.2467,0,-1.0,Soccer
5,202608,76.4119,0,-1.0,Soccer
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,10.0111,0,-1.0,Soccer
5,202608,1.4,0,-1.0,Table Tennis
5,202608,246.797,0,-1.0,Soccer
5,202608,8.5276,0,-1.0,Soccer
5,202608,774.1517,0,-1.0,Basketball
5,202608,24.2816,0,-1.0,Soccer
5,202608,1.3,1,0.30000000000000004,Cricket
5,202608,1.89,1,0.8899999999999999,Tennis
5,202608,11.6914,0,-1.0,Soccer
5,202608,71.973,0,-1.0,Soccer
5,202608,1.45,0,-1.0,Tennis
5,202608,1.4,0,-1.0,Tennis
5,202608,50.4484,0,-1.0,Soccer
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,2.14,0,-1.0,Soccer
5,202608,116.7864,0,-1.0,Soccer
5,202608,157.7641,0,-1.0,Soccer
5,202608,155.716,0,-1.0,Soccer
5,202608,115.2702,0,-1.0,Soccer
5,202608,156.5186,0,-1.0,Soccer
5,202608,159.2172,0,-1.0,Soccer
5,202608,162.4832,0,-1.0,Soccer
5,202608,175.8046,0,-1.0,Soccer
5,202608,172.2709,0,-1.0,Soccer
5,202608,47.154,0,-1.0,Soccer
5,202608,1.6,1,0.6000000000000001,Tennis
5,202608,1.84,1,0.8400000000000001,Soccer
5,202608,1.67,1,0.6699999999999999,Soccer
5,202608,1.95,1,0.95,Table Tennis
5,202608,4.1631,0,-1.0,Soccer
5,202608,2.4,1,1.4,Dota 2
5,202608,1.88,1,0.8799999999999999,Dota 2
5,202608,9.2096,0,-1.0,Soccer
5,202608,41.201,0,-1.0,Soccer
5,202608,142.7002,0,-1.0,Soccer
5,202608,156.6319,0,-1.0,Soccer
5,202608,148.2611,0,-1.0,Soccer
5,202608,140.4192,0,-1.0,Soccer
5,202608,128.8471,0,-1.0,Soccer
5,202608,140.3609,0,-1.0,Soccer
5,202608,149.3698,0,-1.0,Soccer
5,202608,146.3404,0,-1.0,Soccer
5,202608,169.5784,0,-1.0,Soccer
5,202608,180.816,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,140.6347,0,-1.0,Soccer
5,202608,135.6627,0,-1.0,Soccer
5,202608,131.5929,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,136.4156,0,-1.0,Soccer
5,202608,126.7776,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,122.2955,0,-1.0,Soccer
5,202608,126.0779,0,-1.0,Soccer
5,202608,130.6985,0,-1.0,Soccer
5,202608,150.9568,0,-1.0,Soccer
5,202608,1.7,1,0.7,Table Tennis
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,106.6146,0,-1.0,Soccer
5,202608,114.7198,0,-1.0,Soccer
5,202608,118.9242,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,110.5219,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,2.45,1,1.4500000000000002,Soccer
5,202608,63.1004,0,-1.0,Soccer
5,202608,1.85,0,-1.0,Soccer
5,202608,2.0,1,1.0,Soccer
5,202608,348.0,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,1.52,1,0.52,CS2
5,202608,2.1,1,1.1,Soccer
5,202608,57.7422,0,-1.0,Soccer
5,202608,1.6,0,-1.0,Tennis
5,202608,2.0,0,-1.0,Soccer
5,202608,121.6502,0,-1.0,Soccer
5,202608,117.9262,0,-1.0,Soccer
5,202608,117.3306,0,-1.0,Soccer
5,202608,121.0358,0,-1.0,Soccer
5,202608,100.0772,0,-1.0,Soccer
5,202608,97.0136,0,-1.0,Soccer
5,202608,1.38,1,0.3799999999999999,CS2
5,202608,97.5061,0,-1.0,Soccer
5,202608,1.3,1,0.30000000000000004,Soccer
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,1.81,0,-1.0,Ice Hockey
5,202608,55.0328,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,52.556,0,-1.0,Soccer
5,202608,56.8788,0,-1.0,Soccer
5,202608,72.0052,0,-1.0,Soccer
5,202608,73.2215,0,-1.0,Soccer
5,202608,73.3132,0,-1.0,Soccer
5,202608,71.4711,0,-1.0,Soccer
5,202608,69.2832,0,-1.0,Soccer
5,202608,13.2189,0,-1.0,Soccer
5,202608,1.81,0,-1.0,Ice Hockey
5,202608,1.7,1,0.7,Tennis
5,202608,2.0,1,1.0,Soccer
5,202608,2.0,0,-1.0,Soccer
5,202608,16.0202,0,-1.0,Soccer
5,202608,1.4,1,0.3999999999999999,Soccer
5,202608,317.5976,0,-1.0,Soccer
5,202608,109.3177,0,-1.0,Soccer
5,202608,161.8446,0,-1.0,Soccer
5,202608,1.7,1,0.7,Soccer
5,202608,2.5,0,-1.0,Table Tennis
5,202608,10.653,0,-1.0,Soccer
5,202608,2.05,0,-1.0,Soccer
5,202608,1.78,0,-1.0,Dota 2
5,202608,33.4714,0,-1.0,Soccer
5,202608,1.84,0,-1.0,Tennis
5,202608,37.3662,0,-1.0,Soccer
5,202608,1.28,1,0.28,Soccer
5,202608,1.68,0,-1.0,Dota 2
5,202608,74.2487,0,-1.0,Soccer
5,202608,80.7429,0,-1.0,Soccer
5,202608,34.6611,0,-1.0,Soccer
5,202608,69.1152,0,-1.0,Soccer
5,202608,66.2632,0,-1.0,Soccer
5,202608,73.593,0,-1.0,Soccer
5,202608,77.9867,0,-1.0,Soccer
5,202608,84.6309,0,-1.0,Soccer
5,202608,1.45,1,0.44999999999999996,Snooker
5,202608,22.4719,0,-1.0,Soccer
5,202608,1.68,0,-1.0,Dota 2
5,202608,63.825,0,-1.0,Soccer
5,202608,1.35,1,0.3500000000000001,Soccer
5,202608,1.45,0,-1.0,Tennis
5,202608,2.05,0,-1.0,Dota 2
5,202608,10.3929,1,9.3929,Soccer
5,202608,1.95,0,-1.0,Soccer
5,202608,20.4795,1,19.4795,Soccer
5,202608,1.75,0,-1.0,Tennis
5,202608,4.59,1,3.59,Soccer
5,202608,21.2012,0,-1.0,Soccer
5,202608,1.58,0,-1.0,Soccer
5,202608,1.45,1,0.44999999999999996,Darts
5,202608,3.8018,0,-1.0,Soccer
5,202608,246.3518,0,-1.0,Soccer
5,202608,1.95,0,-1.0,Dota 2
5,202608,49.7045,0,-1.0,Soccer
5,202608,4.2065,1,3.2065,Soccer
5,202608,2.1,1,1.1,Soccer
5,202608,22.1938,0,-1.0,Soccer
5,202608,4.3044,0,-1.0,Soccer
5,202608,1.75,1,0.75,Soccer
5,202608,13.431,0,-1.0,Soccer
5,202608,1.8,0,-1.0,CS2
5,202608,28.8584,0,-1.0,Soccer
5,202608,9.4376,0,-1.0,Soccer
5,202608,6.1965,0,-1.0,Soccer
5,202608,61.7528,0,-1.0,Soccer
5,202608,5.4847,0,-1.0,Soccer
5,202608,12.9307,0,-1.0,Soccer
5,202608,2.24,1,1.2400000000000002,Soccer
5,202608,60.798,1,59.798,Soccer
5,202608,1.85,1,0.8500000000000001,Handball
5,202608,55.578,0,-1.0,Soccer
5,202608,55.2987,0,-1.0,Soccer
5,202608,60.7354,0,-1.0,Soccer
5,202608,68.0603,0,-1.0,Soccer
5,202608,62.2167,0,-1.0,Soccer
5,202608,62.531,0,-1.0,Soccer
5,202608,67.8568,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,1001.0,0,-1.0,Soccer
5,202608,2.8,0,-1.0,Soccer
5,202608,39.5455,0,-1.0,Soccer
5,202608,1.85,0,-1.0,Cricket
5,202608,100.0,0,-1.0,Soccer
5,202608,100.0,0,-1.0,Soccer
5,202608,16.38,0,-1.0,Soccer
5,202608,1.6,1,0.6000000000000001,Soccer
5,202608,4.23,1,3.2300000000000004,Soccer
5,202608,1.65,0,-1.0,CS2
5,202608,1.68,1,0.6799999999999999,Dota 2
5,202608,2.15,0,-1.0,Dota 2
5,202608,1.7446,1,0.7445999999999999,Soccer
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,49.6464,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,38.2521,0,-1.0,Soccer
5,202608,45.3838,0,-1.0,Soccer
5,202608,5.2875,0,-1.0,Soccer
5,202608,1.8,1,0.8,Cricket
5,202608,1.8,1,0.8,Cricket
5,202608,1.88,0,-1.0,Dota 2
5,202608,1.8,1,0.8,Cricket
5,202608,1.8,1,0.8,Cricket
5,202608,1.65,1,0.6499999999999999,CS2
5,202608,1.65,1,0.6499999999999999,Table Tennis
5,202608,1.75,1,0.75,CS2
5,202608,4.935,0,-1.0,Soccer
5,202608,2.05,0,-1.0,Soccer
5,202608,2.05,0,-1.0,Soccer
5,202608,70.5316,0,-1.0,Soccer
5,202608,2.8,0,-1.0,CS2
5,202608,2.4,1,1.4,Dota 2
5,202608,4.5825,0,-1.0,Soccer
5,202608,3.798,0,-1.0,Soccer
5,202608,142.1162,0,-1.0,Soccer
5,202608,1.85,0,-1.0,CS2
5,202608,1.9,1,0.8999999999999999,Soccer
5,202608,134.4205,0,-1.0,Basketball
5,202608,2.02,1,1.02,Soccer
5,202608,15.3992,0,-1.0,Soccer
5,202608,2.1,0,-1.0,Soccer
5,202608,124.6255,0,-1.0,Soccer
5,202608,133.43,0,-1.0,Soccer
5,202608,119.8014,0,-1.0,Soccer
5,202608,1.95,1,0.95,Soccer
5,202608,109.5154,0,-1.0,Soccer
5,202608,103.0187,0,-1.0,Soccer
5,202608,112.6945,0,-1.0,Soccer
5,202608,74.0345,0,-1.0,Soccer
5,202608,1.9,1,0.8999999999999999,Soccer
5,202608,15.4126,0,-1.0,Soccer
5,202608,18.0098,0,-1.0,Soccer
5,202608,2.02,0,-1.0,Soccer
5,202608,1.55,0,-1.0,Soccer
5,202608,1.42,1,0.41999999999999993,CS2
5,202608,28.1934,0,-1.0,Soccer
5,202608,14.6516,0,-1.0,Soccer
5,202608,1.6,0,-1.0,Soccer
5,202608,1.7,1,0.7,Soccer
5,202608,1.9,1,0.8999999999999999,CS2
5,202608,1.75,1,0.75,Soccer
5,202608,1.83,1,0.8300000000000001,Soccer
5,202608,1.83,1,0.8300000000000001,Soccer
5,202608,13.3894,1,12.3894,Soccer
5,202608,4.655,0,-1.0,Soccer
5,202608,252.9723,0,-1.0,Basketball
5,202608,3787.1145,0,-1.0,Basketball
5,202608,4.05,0,-1.0,Soccer
5,202608,2.0,0,-1.0,Soccer
5,202608,5.346,1,4.346,Soccer
5,202608,4.95,0,-1.0,Soccer
5,202608,94.3588,0,-1.0,Soccer
5,202608,105.0979,0,-1.0,Soccer
5,202608,4.68,1,3.6799999999999997,Soccer
5,202608,1.98,0,-1.0,Soccer
5,202608,99.4861,0,-1.0,Soccer
5,202608,95.4916,0,-1.0,Soccer
5,202608,1.9375,1,0.9375,Soccer
5,202608,4.375,0,-1.0,Soccer
5,202608,1.75,1,0.75,Basketball
5,202608,12.5215,0,-1.0,Soccer
5,202608,1.35,0,-1.0,Tennis
5,202608,1.92,1,0.9199999999999999,Valorant
5,202608,4.8894,0,-1.0,Soccer
5,202608,82.8,0,-1.0,Soccer
5,202608,76.0,0,-1.0,Soccer
5,202608,490.9028,1,489.9028,Basketball
5,202608,1.95,1,0.95,Soccer
5,202608,1.95,1,0.95,Soccer
5,202608,2.1,0,-1.0,Table Tennis
5,202608,1.85,0,-1.0,Soccer
5,202608,80.7003,0,-1.0,Soccer
5,202608,2.05,0,-1.0,Soccer
5,202608,55.1721,0,-1.0,Basketball
5,202608,4.5624,0,-1.0,Soccer
5,202608,2.45,0,-1.0,Soccer
5,202608,2.2,1,1.2000000000000002,Soccer
5,202608,2.05,0,-1.0,Basketball
5,202608,4.4,1,3.4000000000000004,Soccer
5,202608,52.6125,0,-1.0,Soccer
5,202608,2.0,0,-1.0,Soccer
5,202608,5.0224,0,-1.0,Soccer
5,202608,5.9625,0,-1.0,Soccer
5,202608,27.7009,0,-1.0,Soccer
5,202608,19.3406,0,-1.0,Soccer
